title,date,country,tags/0,tags/1,tags/2,tags/3,image,tags/4,tags/5,tags/6,tags/7,tags/8,tags/9,tags/10,tags/11,tags/12,tags/13,tags/14,tags/15
"Côte des Grouettes, near Pontoise",1878,French,Landscapes,,,,https://images.metmuseum.org/CRDImages/ep/original/DT1043.jpg,,,,,,,,,,,,
Landscape at Saint-Ouen,1878,French,Landscapes,,,,https://images.metmuseum.org/CRDImages/ep/original/DT9036.jpg,,,,,,,,,,,,
Wheat Field with Cypresses,1889,Dutch,Landscapes,Cypresses,Summer,,https://images.metmuseum.org/CRDImages/ep/original/DT1567.jpg,,,,,,,,,,,,
Cypresses,1889,Dutch,Landscapes,Cypresses,,,https://images.metmuseum.org/CRDImages/ep/original/DP130999.jpg,,,,,,,,,,,,
Sahurs Meadows in Morning Sun,1894,British,Landscapes,Morning,,,https://images.metmuseum.org/CRDImages/ep/original/DT1870.jpg,,,,,,,,,,,,
"Haystacks, Morning, Éragny",1899,French,Landscapes,Morning,,,https://images.metmuseum.org/CRDImages/ep/original/DP116768.jpg,,,,,,,,,,,,
"Leda and the Swan, after Boucher",1800,French,Leda,Swans,,,https://images.metmuseum.org/CRDImages/ep/original/175573.jpg,,,,,,,,,,,,
On the Beach at Trouville,1863,French,Leisure,Dogs,Men,Women,https://images.metmuseum.org/CRDImages/ep/original/DT1032.jpg,Horses,Beaches,Carriages,,,,,,,,,
"Study for ""A Sunday on La Grande Jatte""",1884,French,Leisure,Children,Men,Women,https://images.metmuseum.org/CRDImages/ep/original/DP259921.jpg,Dogs,Monkeys,Rivers,,,,,,,,,
Still Life,1625,German,Lemons,Still Life,,,https://images.metmuseum.org/CRDImages/ep/original/DT1572.jpg,,,,,,,,,,,,
Still Life with a Glass and Oysters,1635,Dutch,Lemons,Oysters,Fruit,Grapes,https://images.metmuseum.org/CRDImages/ep/original/DP147903.jpg,Still Life,,,,,,,,,,,
"Still Life with Oysters, a Silver Tazza, and Glassware",1635,Dutch,Lemons,Drinking Glasses,Oysters,Still Life,https://images.metmuseum.org/CRDImages/ep/original/DP120415.jpg,,,,,,,,,,,,
"Still Life with Fruit, Glassware, and a Wanli Bowl",1659,Dutch,Lemons,Fruit,Still Life,Bowls,https://images.metmuseum.org/CRDImages/ep/original/DP145932.jpg,,,,,,,,,,,,
Madonna and Child with Donors,1360,Italian,Lilies,Jesus,Women,Madonna and Child,https://images.metmuseum.org/CRDImages/ep/original/DT2927.jpg,,,,,,,,,,,,
The Young Virgin,1632,Spanish,Lilies,Virgin Mary,Sewing,,https://images.metmuseum.org/CRDImages/ep/original/DT17.jpg,,,,,,,,,,,,
Roses and Lilies,1888,French,Lilies,Roses,,,https://images.metmuseum.org/CRDImages/ep/original/DT9200.jpg,,,,,,,,,,,,
Lions in a Mountainous Landscape,1813,French,Lions,Orientalist,,,https://images.metmuseum.org/CRDImages/ep/original/DP259537.jpg,,,,,,,,,,,,
The Repast of the Lion,1902,French,Lions,Forests,,,https://images.metmuseum.org/CRDImages/ep/original/DT50.jpg,,,,,,,,,,,,
The Abduction of Rebecca,1846,French,Literature,Battles,Men,Women,https://images.metmuseum.org/CRDImages/ep/original/DP-14344-001.jpg,Horse Riding,,,,,,,,,,,
Hamlet and His Mother,1849,French,Literature,Shakespeare,Men,Women,https://images.metmuseum.org/CRDImages/ep/original/DT2001.jpg,,,,,,,,,,,,
Venus and the Lute Player,1565,Italian,Lutes,Mythical Creatures,Venus,Musicians,https://images.metmuseum.org/CRDImages/ep/original/DT11.jpg,,,,,,,,,,,,
Head of the Madonna,1504,Italian,Madonna,,,,https://images.metmuseum.org/CRDImages/ep/original/DP-17627-001.jpg,,,,,,,,,,,,
Madonna and Child,1230,Italian,Madonna and Child,,,,https://images.metmuseum.org/CRDImages/ep/original/DT5279.jpg,,,,,,,,,,,,
Madonna and Child Enthroned,1275,Italian,Madonna and Child,,,,https://images.metmuseum.org/CRDImages/ep/original/ep69.280.4.bw.R.jpg,,,,,,,,,,,,
Madonna and Child,1290,Italian,Madonna and Child,,,,https://images.metmuseum.org/CRDImages/ep/original/DP142735.jpg,,,,,,,,,,,,
Madonna and Child,1296,Italian,Madonna and Child,,,,https://images.metmuseum.org/CRDImages/ep/original/0007.jpg,,,,,,,,,,,,
"Saint John on Patmos, Madonna and Child Enthroned, and Death of the Virgin; The Crucifixion",1303,Italian,Madonna and Child,Crucifixion,Saints,Death,https://images.metmuseum.org/CRDImages/ep/original/DT261715.jpg,,,,,,,,,,,,
Madonna and Child with the Annunciation and the Nativity,1310,Italian,Madonna and Child,Annunciation,Nativity,,https://images.metmuseum.org/CRDImages/ep/original/DP367958.jpg,,,,,,,,,,,,
Madonna and Child,1319,Italian,Madonna and Child,,,,https://images.metmuseum.org/CRDImages/ep/original/ep41.190.26.bw.R.jpg,,,,,,,,,,,,
Madonna and Child with Saints Michael and John the Baptist; The Noli Me Tangere; The Conversion of Saint Paul,1325,Italian,Madonna and Child,Saint John the Baptist,Saint Michael,Saint Paul,https://images.metmuseum.org/CRDImages/ep/original/DT8825.jpg,,,,,,,,,,,,
Madonna and Child Enthroned with Saints,1327,Italian,Madonna and Child,Saints,,,https://images.metmuseum.org/CRDImages/ep/original/ep41.100.15.bw.R.jpg,,,,,,,,,,,,
Madonna and Child Enthroned with Saints,1335,Italian,Madonna and Child,Saints,,,https://images.metmuseum.org/CRDImages/ep/original/EP327.jpg,,,,,,,,,,,,
Madonna and Child,1338,Italian,Madonna and Child,,,,https://images.metmuseum.org/CRDImages/ep/original/DP244551.jpg,,,,,,,,,,,,
Madonna and Child Enthroned,1345,Italian,Madonna and Child,,,,https://images.metmuseum.org/CRDImages/ep/original/EP178.jpg,,,,,,,,,,,,
Madonna and Child,1360,Italian,Madonna and Child,,,,https://images.metmuseum.org/CRDImages/ep/original/ep41.100.34.bw.R.jpg,,,,,,,,,,,,
Madonna and Child Enthroned with Saints James Minor and Lucy,1362,Italian,Madonna and Child,Virgin Mary,Saints,,https://images.metmuseum.org/CRDImages/ep/original/ep32.100.87.bw.R.jpg,,,,,,,,,,,,
Madonna and Child,1370,Italian,Madonna and Child,,,,https://images.metmuseum.org/CRDImages/ep/original/DP293270.jpg,,,,,,,,,,,,
Madonna and Child,1425,Italian,Madonna and Child,,,,https://images.metmuseum.org/CRDImages/ep/original/ep32.100.93.bw.R.jpg,,,,,,,,,,,,
Madonna and Child Enthroned with Saint John the Baptist and Another Saint,1425,Italian,Madonna and Child,Saint John the Baptist,Saints,,https://images.metmuseum.org/CRDImages/ep/original/532.jpg,,,,,,,,,,,,
Madonna and Child,1425,Italian,Madonna and Child,,,,https://images.metmuseum.org/CRDImages/ep/original/DP368622.jpg,,,,,,,,,,,,
Virgin and Child Enthroned with Saints Catherine and Jerome,1430,Spanish,Madonna and Child,Saint Catherine,Saint Jerome,,https://images.metmuseum.org/CRDImages/ep/original/EP31.jpg,,,,,,,,,,,,
Madonna and Child,1440,Italian,Madonna and Child,,,,https://images.metmuseum.org/CRDImages/ep/original/DP255395.jpg,,,,,,,,,,,,
Madonna and Child with Saints,1442,Italian,Madonna and Child,,,,https://images.metmuseum.org/CRDImages/ep/original/ep41.100.35.bw.R.jpg,,,,,,,,,,,,
Madonna and Child with Six Saints,1447,Italian,Madonna and Child,Saint Catherine,Saint George,Saint Jerome,https://images.metmuseum.org/CRDImages/ep/original/DP247059.jpg,Saints,,,,,,,,,,,
Madonna and Child with Saints Jerome and Mary Magdalen,1452,Italian,Madonna and Child,Mary Magdalene,Saints,,https://images.metmuseum.org/CRDImages/ep/original/ep65.234.bw.R.jpg,,,,,,,,,,,,
Madonna and Child,1452,Italian,Madonna and Child,,,,https://images.metmuseum.org/CRDImages/ep/original/ep41.190.9.bw.R.jpg,,,,,,,,,,,,
Madonna and Child,1465,Italian,Madonna and Child,,,,https://images.metmuseum.org/CRDImages/ep/original/DT229155.jpg,,,,,,,,,,,,
Madonna and Child Enthroned,1472,Italian,Madonna and Child,,,,https://images.metmuseum.org/CRDImages/ep/original/DT8827.jpg,,,,,,,,,,,,
Madonna and Child,1475,Italian,Madonna and Child,,,,https://images.metmuseum.org/CRDImages/ep/original/DT1356.jpg,,,,,,,,,,,,
Madonna and Child,1475,Italian,Madonna and Child,,,,https://images.metmuseum.org/CRDImages/ep/original/DP258301.jpg,,,,,,,,,,,,
Madonna Adoring the Child,1479,Italian,Madonna and Child,,,,https://images.metmuseum.org/CRDImages/ep/original/DP328558.jpg,,,,,,,,,,,,
Madonna and Child,1483,Italian,Madonna and Child,,,,https://images.metmuseum.org/CRDImages/ep/original/DP243637.jpg,,,,,,,,,,,,
Madonna and Child with Saints Jerome and Mary Magdalen,1485,Italian,Madonna and Child,Mary Magdalene,Saint Jerome,,https://images.metmuseum.org/CRDImages/ep/original/DT5277.jpg,,,,,,,,,,,,
Madonna and Child,1490,Italian,Madonna and Child,,,,https://images.metmuseum.org/CRDImages/ep/original/DP247207.jpg,,,,,,,,,,,,
Madonna and Child with the Young Saint John the Baptist,1492,Italian,Madonna and Child,Saint John the Baptist,,,https://images.metmuseum.org/CRDImages/ep/original/DP-17017-001.jpg,,,,,,,,,,,,
Virgin and Child,1495,German,Madonna and Child,,,,https://images.metmuseum.org/CRDImages/ep/original/DP164802.jpg,,,,,,,,,,,,
Madonna and Child with Saints Jerome and Francis,1495,Italian,Madonna and Child,Saint Francis,Saint Jerome,,https://images.metmuseum.org/CRDImages/ep/original/ep32.100.74.bw.R.jpg,,,,,,,,,,,,
Madonna and Child with the Infant Saint John the Baptist,1497,Italian,Madonna and Child,Saint John the Baptist,Cross,,https://images.metmuseum.org/CRDImages/ep/original/EP254.jpg,,,,,,,,,,,,
